timestamp,startTime,endTime,stepcount,heartrate,sleep,meanSpeed,distance,exerciseType,liveData/0/speed,liveData/0/start_time,liveData/1/speed,liveData/1/start_time,liveData/2/speed,liveData/2/start_time,liveData/3/speed,liveData/3/start_time,liveData/4/speed,liveData/4/start_time,liveData/5/speed,liveData/5/start_time,liveData/6/speed,liveData/6/start_time,liveData/7/speed,liveData/7/start_time
1489093265683,,,17,,,,,,,,,,,,,,,,,,,,,
1489093313496,,,42,,,,,,,,,,,,,,,,,,,,,
1489093389222,,,29,,,,,,,,,,,,,,,,,,,,,
1489093434665,,,33,,,,,,,,,,,,,,,,,,,,,
1489093545436,,,32,,,,,,,,,,,,,,,,,,,,,
1489093546370,,,31,,,,,,,,,,,,,,,,,,,,,
1489093682400,,,18,,,,,,,,,,,,,,,,,,,,,
1489093682545,,,9,,,,,,,,,,,,,,,,,,,,,
1489093694643,,,37,,,,,,,,,,,,,,,,,,,,,
1489093694755,,,13,,,,,,,,,,,,,,,,,,,,,
1489093780429,,,7,,,,,,,,,,,,,,,,,,,,,
1489093981628,,,12,,,,,,,,,,,,,,,,,,,,,
1489094095354,,,26,,,,,,,,,,,,,,,,,,,,,
1489094099844,,,22,,,,,,,,,,,,,,,,,,,,,
1489094531382,,,9,,,,,,,,,,,,,,,,,,,,,
1489094957679,,,19,,,,,,,,,,,,,,,,,,,,,
1489094957696,,,23,,,,,,,,,,,,,,,,,,,,,
1489094986220,,,18,,,,,,,,,,,,,,,,,,,,,
1489095000863,,,17,,,,,,,,,,,,,,,,,,,,,
1489095060829,,,78,,,,,,,,,,,,,,,,,,,,,
1489095060894,,,14,,,,,,,,,,,,,,,,,,,,,
1489095081654,,,19,,,,,,,,,,,,,,,,,,,,,
1489095254139,,,30,,,,,,,,,,,,,,,,,,,,,
1489095254154,,,17,,,,,,,,,,,,,,,,,,,,,
1489095306631,,,30,,,,,,,,,,,,,,,,,,,,,
1489095428466,,,19,,,,,,,,,,,,,,,,,,,,,
1489095428530,,,16,,,,,,,,,,,,,,,,,,,,,
1489095778100,,,12,,,,,,,,,,,,,,,,,,,,,
1489095838777,,,12,,,,,,,,,,,,,,,,,,,,,
1489096076464,,,15,,,,,,,,,,,,,,,,,,,,,
1489096082498,,,32,,,,,,,,,,,,,,,,,,,,,
1489096203077,,,6,,,,,,,,,,,,,,,,,,,,,
1489096376409,,,,91,,,,,,,,,,,,,,,,,,,,
1489096488976,,,8,,,,,,,,,,,,,,,,,,,,,
1489096540210,,,13,,,,,,,,,,,,,,,,,,,,,
1489096549408,,,26,,,,,,,,,,,,,,,,,,,,,
1489096686835,,,7,,,,,,,,,,,,,,,,,,,,,
1489096686984,,,6,,,,,,,,,,,,,,,,,,,,,
1489096791866,,,23,,,,,,,,,,,,,,,,,,,,,
1489096808663,,,20,,,,,,,,,,,,,,,,,,,,,
1489096889442,,,86,,,,,,,,,,,,,,,,,,,,,
1489096904634,,,8,,,,,,,,,,,,,,,,,,,,,
1489096904784,,,86,,,,,,,,,,,,,,,,,,,,,
1489096964088,,,98,,,,,,,,,,,,,,,,,,,,,
1489096990342,,,104,,,,,,,,,,,,,,,,,,,,,
1489097009465,,,69,,,,,,,,,,,,,,,,,,,,,
1489097009486,,,80,,,,,,,,,,,,,,,,,,,,,
1489097104629,,,19,,,,,,,,,,,,,,,,,,,,,
1489097159500,,,10,,,,,,,,,,,,,,,,,,,,,
1489097202538,,,35,,,,,,,,,,,,,,,,,,,,,
1489097271424,,,41,,,,,,,,,,,,,,,,,,,,,
1489097282733,,,39,,,,,,,,,,,,,,,,,,,,,
1489097342986,,,6,,,,,,,,,,,,,,,,,,,,,
1489097414600,,,25,,,,,,,,,,,,,,,,,,,,,
1489097454570,,,29,,,,,,,,,,,,,,,,,,,,,
1489097481379,,,87,,,,,,,,,,,,,,,,,,,,,
1489097520812,,,46,,,,,,,,,,,,,,,,,,,,,
1489097584474,,,59,,,,,,,,,,,,,,,,,,,,,
1489097584588,,,47,,,,,,,,,,,,,,,,,,,,,
1489097584714,,,1,,,,,,,,,,,,,,,,,,,,,
1489097701258,,,16,,,,,,,,,,,,,,,,,,,,,
1489097803381,,,19,,,,,,,,,,,,,,,,,,,,,
1489097917613,,,50,,,,,,,,,,,,,,,,,,,,,
1489097933439,,,50,,,,,,,,,,,,,,,,,,,,,
1489097963824,,,70,,,,,,,,,,,,,,,,,,,,,
1489098000351,,,13,,,,,,,,,,,,,,,,,,,,,
1489098195957,,,10,,,,,,,,,,,,,,,,,,,,,
1489098196076,,,91,,,,,,,,,,,,,,,,,,,,,
1489098207809,,,67,,,,,,,,,,,,,,,,,,,,,
1489098207822,,,4,,,,,,,,,,,,,,,,,,,,,
1489098207834,,,80,,,,,,,,,,,,,,,,,,,,,
1489098271583,,,37,,,,,,,,,,,,,,,,,,,,,
1489098272666,,,24,,,,,,,,,,,,,,,,,,,,,
1489098851592,,,7,,,,,,,,,,,,,,,,,,,,,
1489098939144,,,6,,,,,,,,,,,,,,,,,,,,,
1489098943500,,,24,,,,,,,,,,,,,,,,,,,,,
1489099065121,,,71,,,,,,,,,,,,,,,,,,,,,
1489099072788,,,87,,,,,,,,,,,,,,,,,,,,,
1489099105587,,,19,,,,,,,,,,,,,,,,,,,,,
1489099187375,,,7,,,,,,,,,,,,,,,,,,,,,
1489099277777,,,6,,,,,,,,,,,,,,,,,,,,,
1489099277910,,,2,,,,,,,,,,,,,,,,,,,,,
1489099370500,,,24,,,,,,,,,,,,,,,,,,,,,
1489099448295,,,83,,,,,,,,,,,,,,,,,,,,,
1489099495047,,,63,,,,,,,,,,,,,,,,,,,,,
1489099504066,,,82,,,,,,,,,,,,,,,,,,,,,
1489099520411,,,31,,,,,,,,,,,,,,,,,,,,,
1489099642437,,,41,,,,,,,,,,,,,,,,,,,,,
1489099642474,,,103,,,,,,,,,,,,,,,,,,,,,
1489099735525,,,109,,,,,,,,,,,,,,,,,,,,,
1489099748626,,,63,,,,,,,,,,,,,,,,,,,,,
1489099823042,,,51,,,,,,,,,,,,,,,,,,,,,
1489099823130,,,112,,,,,,,,,,,,,,,,,,,,,
1489099823194,,,112,,,,,,,,,,,,,,,,,,,,,
1489099823303,,,63,,,,,,,,,,,,,,,,,,,,,
1489099823426,,,118,,,,,,,,,,,,,,,,,,,,,
1489099832712,,,76,,,,,,,,,,,,,,,,,,,,,
1489099886571,,,49,,,,,,,,,,,,,,,,,,,,,
1489099933524,,,102,,,,,,,,,,,,,,,,,,,,,
1489099988724,,,103,,,,,,,,,,,,,,,,,,,,,
1489099988843,,,7,,,,,,,,,,,,,,,,,,,,,
1489100374439,,,31,,,,,,,,,,,,,,,,,,,,,
1489100374494,,,86,,,,,,,,,,,,,,,,,,,,,
1489100374525,,,118,,,,,,,,,,,,,,,,,,,,,
1489100456529,,,112,,,,,,,,,,,,,,,,,,,,,
1489100462469,,,33,,,,,,,,,,,,,,,,,,,,,
1489100501170,,,19,,,,,,,,,,,,,,,,,,,,,
1489100501286,,,137,,,,,,,,,,,,,,,,,,,,,
1489100501367,,,123,,,,,,,,,,,,,,,,,,,,,
1489100501450,,,43,,,,,,,,,,,,,,,,,,,,,
1489100646710,,,28,,,,,,,,,,,,,,,,,,,,,
1489100685337,,,53,,,,,,,,,,,,,,,,,,,,,
1489100818608,,,40,,,,,,,,,,,,,,,,,,,,,
1489100818644,,,24,,,,,,,,,,,,,,,,,,,,,
1489100834209,,,17,,,,,,,,,,,,,,,,,,,,,
1489100834339,,,14,,,,,,,,,,,,,,,,,,,,,
1489100908422,,,16,,,,,,,,,,,,,,,,,,,,,
1489100910073,,,32,,,,,,,,,,,,,,,,,,,,,
1489100956103,,,44,,,,,,,,,,,,,,,,,,,,,
1489100956194,,,14,,,,,,,,,,,,,,,,,,,,,
1489101032690,,,39,,,,,,,,,,,,,,,,,,,,,
1489101032702,,,73,,,,,,,,,,,,,,,,,,,,,
1489101062693,,,42,,,,,,,,,,,,,,,,,,,,,
1489101108221,,,58,,,,,,,,,,,,,,,,,,,,,
1489101108363,,,52,,,,,,,,,,,,,,,,,,,,,
1489101193648,,,16,,,,,,,,,,,,,,,,,,,,,
1489101218858,,,46,,,,,,,,,,,,,,,,,,,,,
1489101234444,,,41,,,,,,,,,,,,,,,,,,,,,
1489101376747,,,18,,,,,,,,,,,,,,,,,,,,,
1489101376758,,,93,,,,,,,,,,,,,,,,,,,,,
1489101422249,,,67,,,,,,,,,,,,,,,,,,,,,
1489101623759,,,23,,,,,,,,,,,,,,,,,,,,,
1489101649658,,,50,,,,,,,,,,,,,,,,,,,,,
1489101685578,,,36,,,,,,,,,,,,,,,,,,,,,
1489101764649,,,51,,,,,,,,,,,,,,,,,,,,,
1489101838853,,,56,,,,,,,,,,,,,,,,,,,,,
1489101838984,,,94,,,,,,,,,,,,,,,,,,,,,
1489101896589,,,68,,,,,,,,,,,,,,,,,,,,,
1489101960728,,,28,,,,,,,,,,,,,,,,,,,,,
1489101967360,,,39,,,,,,,,,,,,,,,,,,,,,
1489101967490,,,2,,,,,,,,,,,,,,,,,,,,,
1489102053421,,,29,,,,,,,,,,,,,,,,,,,,,
1489102456492,,,12,,,,,,,,,,,,,,,,,,,,,
1489103293857,,,6,,,,,,,,,,,,,,,,,,,,,
1489103293946,,,5,,,,,,,,,,,,,,,,,,,,,
1489103700067,,,25,,,,,,,,,,,,,,,,,,,,,
1489103701245,,,20,,,,,,,,,,,,,,,,,,,,,
1489103726759,,,31,,,,,,,,,,,,,,,,,,,,,
1489103793192,,,40,,,,,,,,,,,,,,,,,,,,,
1489103869388,,,31,,,,,,,,,,,,,,,,,,,,,
1489104020051,,,9,,,,,,,,,,,,,,,,,,,,,
1489104107700,,,27,,,,,,,,,,,,,,,,,,,,,
1489104107713,,,36,,,,,,,,,,,,,,,,,,,,,
1489104107723,,,15,,,,,,,,,,,,,,,,,,,,,
1489104107735,,,32,,,,,,,,,,,,,,,,,,,,,
1489104107773,,,4,,,,,,,,,,,,,,,,,,,,,
1489104316529,,,21,,,,,,,,,,,,,,,,,,,,,
1489104391575,,,59,,,,,,,,,,,,,,,,,,,,,
1489104391598,,,13,,,,,,,,,,,,,,,,,,,,,
1489104475428,,,21,,,,,,,,,,,,,,,,,,,,,
1489104514426,,,39,,,,,,,,,,,,,,,,,,,,,
1489104514544,,,31,,,,,,,,,,,,,,,,,,,,,
1489104667782,,,16,,,,,,,,,,,,,,,,,,,,,
1489104789494,,,28,,,,,,,,,,,,,,,,,,,,,
1489105983425,,,,104,,,,,,,,,,,,,,,,,,,,
1489106020948,,,7,,,,,,,,,,,,,,,,,,,,,
1489107103605,,,70,,,,,,,,,,,,,,,,,,,,,
1489107151633,,,49,,,,,,,,,,,,,,,,,,,,,
1489107176760,,,84,,,,,,,,,,,,,,,,,,,,,
1489107176940,,,54,,,,,,,,,,,,,,,,,,,,,
1489107462716,,,20,,,,,,,,,,,,,,,,,,,,,
1489107462729,,,4,,,,,,,,,,,,,,,,,,,,,
1489107519383,,,39,,,,,,,,,,,,,,,,,,,,,
1489107576379,,,80,,,,,,,,,,,,,,,,,,,,,
1489107620009,,,35,,,,,,,,,,,,,,,,,,,,,
1489107620158,,,111,,,,,,,,,,,,,,,,,,,,,
1489107644754,,,3,,,,,,,,,,,,,,,,,,,,,
1489107703467,,,68,,,,,,,,,,,,,,,,,,,,,
1489107744567,,,33,,,,,,,,,,,,,,,,,,,,,
1489107776897,,,91,,,,,,,,,,,,,,,,,,,,,
1489107777086,,,41,,,,,,,,,,,,,,,,,,,,,
1489107833563,,,42,,,,,,,,,,,,,,,,,,,,,
1489107877392,,,51,,,,,,,,,,,,,,,,,,,,,
1489108021829,,,17,,,,,,,,,,,,,,,,,,,,,
1489108021845,,,73,,,,,,,,,,,,,,,,,,,,,
1489108100393,,,28,,,,,,,,,,,,,,,,,,,,,
1489108123305,,,81,,,,,,,,,,,,,,,,,,,,,
1489108123516,,,17,,,,,,,,,,,,,,,,,,,,,
1489108442458,,,22,,,,,,,,,,,,,,,,,,,,,
1489108442499,,,93,,,,,,,,,,,,,,,,,,,,,
1489108500204,,,124,,,,,,,,,,,,,,,,,,,,,
1489108500346,,,85,,,,,,,,,,,,,,,,,,,,,
1489108508419,,,67,,,,,,,,,,,,,,,,,,,,,
1489108657700,,,15,,,,,,,,,,,,,,,,,,,,,
1489108747786,,,48,,,,,,,,,,,,,,,,,,,,,
1489108747927,,,6,,,,,,,,,,,,,,,,,,,,,
1489108825425,,,23,,,,,,,,,,,,,,,,,,,,,
1489108825439,,,54,,,,,,,,,,,,,,,,,,,,,
1489108916733,,,97,,,,,,,,,,,,,,,,,,,,,
1489108916882,,,12,,,,,,,,,,,,,,,,,,,,,
1489109111426,1489109111426,1489110158683,,,,1.3598683,1306.146,1001,1.2871459,1489109100000,1.25,1489109160000,1.3055556,1489109220000,1.3055556,1489109280000,1.3372567,1489109340000,1.3333334,1489109400000,1.3611112,1489109460000,1.3333334,1489109520000
1489109134427,,,43,,,,,,,,,,,,,,,,,,,,,
1489109134498,,,22,,,,,,,,,,,,,,,,,,,,,
1489109134509,,,106,,,,,,,,,,,,,,,,,,,,,
1489109353965,,,59,,,,,,,,,,,,,,,,,,,,,
1489109354053,,,112,,,,,,,,,,,,,,,,,,,,,
1489109354118,,,111,,,,,,,,,,,,,,,,,,,,,
1489109354182,,,112,,,,,,,,,,,,,,,,,,,,,
1489109354237,,,109,,,,,,,,,,,,,,,,,,,,,
1489109354294,,,39,,,,,,,,,,,,,,,,,,,,,
1489109390887,,,106,,,,,,,,,,,,,,,,,,,,,
1489109390936,,,107,,,,,,,,,,,,,,,,,,,,,
1489109390964,,,106,,,,,,,,,,,,,,,,,,,,,
1489109391129,,,106,,,,,,,,,,,,,,,,,,,,,
1489109699283,,,88,,,,,,,,,,,,,,,,,,,,,
1489109699297,,,107,,,,,,,,,,,,,,,,,,,,,
1489109699312,,,107,,,,,,,,,,,,,,,,,,,,,
1489109699325,,,107,,,,,,,,,,,,,,,,,,,,,
1489109699340,,,74,,,,,,,,,,,,,,,,,,,,,
1489109714500,,,96,,,,,,,,,,,,,,,,,,,,,
1489110064500,,,116,,,,,,,,,,,,,,,,,,,,,
1489110064533,,,112,,,,,,,,,,,,,,,,,,,,,
1489110064551,,,110,,,,,,,,,,,,,,,,,,,,,
1489110064568,,,110,,,,,,,,,,,,,,,,,,,,,
1489110064595,,,111,,,,,,,,,,,,,,,,,,,,,
1489110108420,,,107,,,,,,,,,,,,,,,,,,,,,
1489110234595,,,78,,,,,,,,,,,,,,,,,,,,,
1489110262426,,,23,,,,,,,,,,,,,,,,,,,,,
1489110305597,,,13,,,,,,,,,,,,,,,,,,,,,
1489110518682,,,17,,,,,,,,,,,,,,,,,,,,,
1489110635542,,,24,,,,,,,,,,,,,,,,,,,,,
1489110686197,,,13,,,,,,,,,,,,,,,,,,,,,
1489111845408,,,33,,,,,,,,,,,,,,,,,,,,,
1489112540394,,,,100,,,,,,,,,,,,,,,,,,,,
1489113300429,,,,80,,,,,,,,,,,,,,,,,,,,
1489114233503,,,,76,,,,,,,,,,,,,,,,,,,,
1489115634392,,,,79,,,,,,,,,,,,,,,,,,,,
1489115634556,,,,78,,,,,,,,,,,,,,,,,,,,
1489115880502,,,7,,,,,,,,,,,,,,,,,,,,,
1489116063373,,,,69,,,,,,,,,,,,,,,,,,,,
1489116662563,,,,82,,,,,,,,,,,,,,,,,,,,
1489116945088,,,19,,,,,,,,,,,,,,,,,,,,,
1489117115632,,,34,,,,,,,,,,,,,,,,,,,,,
1489117629697,,,,82,,,,,,,,,,,,,,,,,,,,
1489117648693,,,43,,,,,,,,,,,,,,,,,,,,,
1489117948257,,,43,,,,,,,,,,,,,,,,,,,,,
1489117959877,,,,78,,,,,,,,,,,,,,,,,,,,
1489118007598,,,12,,,,,,,,,,,,,,,,,,,,,
1489118293878,,,18,,,,,,,,,,,,,,,,,,,,,
1489118294005,,,13,,,,,,,,,,,,,,,,,,,,,
1489118303877,,,25,,,,,,,,,,,,,,,,,,,,,
1489118304037,,,12,,,,,,,,,,,,,,,,,,,,,
1489118372040,,,12,,,,,,,,,,,,,,,,,,,,,
1489118473065,,,18,,,,,,,,,,,,,,,,,,,,,
1489118891314,,,27,,,,,,,,,,,,,,,,,,,,,
1489120175487,,,,84,,,,,,,,,,,,,,,,,,,,
1489120462782,1489120462782,1489121547711,,,,1.2015477,1169.411,1001,1.2762666,1489120440000,1.2777778,1489120500000,1.1388888,1489120560000,1.3611112,1489120620000,1.3611112,1489120680000,1.1111112,1489120740000,1.1388888,1489120800000,1.2777778,1489120860000
1489120468222,,,72,,,,,,,,,,,,,,,,,,,,,
1489120499876,,,85,,,,,,,,,,,,,,,,,,,,,
1489120501496,,,100,,,,,,,,,,,,,,,,,,,,,
1489120569692,,,104,,,,,,,,,,,,,,,,,,,,,
1489120687447,,,108,,,,,,,,,,,,,,,,,,,,,
1489120687858,,,96,,,,,,,,,,,,,,,,,,,,,
1489120749739,,,92,,,,,,,,,,,,,,,,,,,,,
1489120800283,,,124,,,,,,,,,,,,,,,,,,,,,
1489121035800,,,122,,,,,,,,,,,,,,,,,,,,,
1489121035937,,,113,,,,,,,,,,,,,,,,,,,,,
1489121036035,,,104,,,,,,,,,,,,,,,,,,,,,
1489121040516,,,119,,,,,,,,,,,,,,,,,,,,,
1489121063360,,,88,,,,,,,,,,,,,,,,,,,,,
1489121063425,,,103,,,,,,,,,,,,,,,,,,,,,
1489121063454,,,112,,,,,,,,,,,,,,,,,,,,,
1489121063490,,,81,,,,,,,,,,,,,,,,,,,,,
1489121063576,,,93,,,,,,,,,,,,,,,,,,,,,
1489121063715,,,91,,,,,,,,,,,,,,,,,,,,,
1489121063786,,,108,,,,,,,,,,,,,,,,,,,,,
1489121063844,,,106,,,,,,,,,,,,,,,,,,,,,
1489121063870,,,106,,,,,,,,,,,,,,,,,,,,,
1489121063893,,,102,,,,,,,,,,,,,,,,,,,,,
1489121102802,,,106,,,,,,,,,,,,,,,,,,,,,
1489121160434,,,110,,,,,,,,,,,,,,,,,,,,,
1489121240064,,,104,,,,,,,,,,,,,,,,,,,,,
1489121280456,,,103,,,,,,,,,,,,,,,,,,,,,
1489121340471,,,94,,,,,,,,,,,,,,,,,,,,,
1489121443920,,,36,,,,,,,,,,,,,,,,,,,,,
1489121551722,,,105,,,,,,,,,,,,,,,,,,,,,
1489121551817,,,35,,,,,,,,,,,,,,,,,,,,,
1489121607394,,,104,,,,,,,,,,,,,,,,,,,,,
1489121607408,,,104,,,,,,,,,,,,,,,,,,,,,
1489121607425,,,103,,,,,,,,,,,,,,,,,,,,,
1489121607439,,,100,,,,,,,,,,,,,,,,,,,,,
1489121607453,,,89,,,,,,,,,,,,,,,,,,,,,
1489121607465,,,48,,,,,,,,,,,,,,,,,,,,,
1489121607484,,,104,,,,,,,,,,,,,,,,,,,,,
1489121607508,,,33,,,,,,,,,,,,,,,,,,,,,
1489121618692,,,,82,,,,,,,,,,,,,,,,,,,,
1489121620235,,,13,,,,,,,,,,,,,,,,,,,,,
1489121680984,,,6,,,,,,,,,,,,,,,,,,,,,
1489121737957,,,23,,,,,,,,,,,,,,,,,,,,,
1489121909789,,,26,,,,,,,,,,,,,,,,,,,,,
1489121984523,,,17,,,,,,,,,,,,,,,,,,,,,
1489122037907,,,9,,,,,,,,,,,,,,,,,,,,,
1489122078596,,,32,,,,,,,,,,,,,,,,,,,,,
1489122078615,,,18,,,,,,,,,,,,,,,,,,,,,
1489122078634,,,23,,,,,,,,,,,,,,,,,,,,,
1489123031538,,,17,,,,,,,,,,,,,,,,,,,,,
1489123840406,,,,63,,,,,,,,,,,,,,,,,,,,
1489123840563,,,,59,,,,,,,,,,,,,,,,,,,,
1489125275367,,,,63,,,,,,,,,,,,,,,,,,,,
1489125300223,,,22,,,,,,,,,,,,,,,,,,,,,
1489126425554,,,,57,,,,,,,,,,,,,,,,,,,,
1489152145668,,,22,,,,,,,,,,,,,,,,,,,,,
1489152156983,,,39,,,,,,,,,,,,,,,,,,,,,
1489152206527,,,49,,,,,,,,,,,,,,,,,,,,,
1489152281223,,,12,,,,,,,,,,,,,,,,,,,,,
1489152281367,,,29,,,,,,,,,,,,,,,,,,,,,
1489152281482,,,28,,,,,,,,,,,,,,,,,,,,,
1489152348659,,,21,,,,,,,,,,,,,,,,,,,,,
1489152356549,,,23,,,,,,,,,,,,,,,,,,,,,
1489152386447,,,110,,,,,,,,,,,,,,,,,,,,,
1489152440618,,,110,,,,,,,,,,,,,,,,,,,,,
1489152440841,,,18,,,,,,,,,,,,,,,,,,,,,
1489152507051,,,39,,,,,,,,,,,,,,,,,,,,,
1489152587302,1489152587302,1489153434770,,,,1.6616327,1385.9,1001,1.6944444,1489152540000,1.6388888,1489152600000,1.6388888,1489152660000,1.7222222,1489152720000,1.7777778,1489152780000,1.6944444,1489152840000,1.75,1489152900000,1.75,1489152960000
1489152900198,,,6,,,,,,,,,,,,,,,,,,,,,
1489152900239,,,49,,,,,,,,,,,,,,,,,,,,,
1489152900258,,,126,,,,,,,,,,,,,,,,,,,,,
1489152900274,,,124,,,,,,,,,,,,,,,,,,,,,
1489152900290,,,131,,,,,,,,,,,,,,,,,,,,,
1489152900338,,,135,,,,,,,,,,,,,,,,,,,,,
1489152900364,,,126,,,,,,,,,,,,,,,,,,,,,
1489152900364,,,129,,,,,,,,,,,,,,,,,,,,,
1489152900513,,,128,,,,,,,,,,,,,,,,,,,,,
1489152900618,,,131,,,,,,,,,,,,,,,,,,,,,
1489152900735,,,134,,,,,,,,,,,,,,,,,,,,,
1489152900809,,,130,,,,,,,,,,,,,,,,,,,,,
1489152901083,,,133,,,,,,,,,,,,,,,,,,,,,
1489153187306,,,130,,,,,,,,,,,,,,,,,,,,,
1489153187321,,,132,,,,,,,,,,,,,,,,,,,,,
1489153187333,,,130,,,,,,,,,,,,,,,,,,,,,
1489153187345,,,129,,,,,,,,,,,,,,,,,,,,,
1489153187357,,,127,,,,,,,,,,,,,,,,,,,,,
1489153214345,,,131,,,,,,,,,,,,,,,,,,,,,
1489153214933,,,130,,,,,,,,,,,,,,,,,,,,,
1489153215069,,,130,,,,,,,,,,,,,,,,,,,,,
1489153215156,,,130,,,,,,,,,,,,,,,,,,,,,
1489153215298,,,134,,,,,,,,,,,,,,,,,,,,,
1489153386405,,,129,,,,,,,,,,,,,,,,,,,,,
1489153386485,,,88,,,,,,,,,,,,,,,,,,,,,
1489153386542,,,79,,,,,,,,,,,,,,,,,,,,,
1489153439640,,,133,,,,,,,,,,,,,,,,,,,,,
1489153439674,,,108,,,,,,,,,,,,,,,,,,,,,
1489153439689,,,81,,,,,,,,,,,,,,,,,,,,,
1489153439705,,,93,,,,,,,,,,,,,,,,,,,,,
1489153535849,,,23,,,,,,,,,,,,,,,,,,,,,
1489153600436,,,75,,,,,,,,,,,,,,,,,,,,,
1489153609316,,,6,,,,,,,,,,,,,,,,,,,,,
1489153609462,,,95,,,,,,,,,,,,,,,,,,,,,
1489153656690,,,6,,,,,,,,,,,,,,,,,,,,,
1489153688292,,,28,,,,,,,,,,,,,,,,,,,,,
1489153690270,,,76,,,,,,,,,,,,,,,,,,,,,
1489153713715,,,57,,,,,,,,,,,,,,,,,,,,,
1489153777129,,,47,,,,,,,,,,,,,,,,,,,,,
1489153792642,,,41,,,,,,,,,,,,,,,,,,,,,
1489153806529,,,78,,,,,,,,,,,,,,,,,,,,,
1489153865716,,,60,,,,,,,,,,,,,,,,,,,,,
1489154007384,,,21,,,,,,,,,,,,,,,,,,,,,
1489154007553,,,103,,,,,,,,,,,,,,,,,,,,,
1489154007749,,,21,,,,,,,,,,,,,,,,,,,,,
1489154023518,,,82,,,,,,,,,,,,,,,,,,,,,
1489154023545,,,32,,,,,,,,,,,,,,,,,,,,,
1489154100255,,,22,,,,,,,,,,,,,,,,,,,,,
1489154112910,,,30,,,,,,,,,,,,,,,,,,,,,
1489154243628,,,7,,,,,,,,,,,,,,,,,,,,,
1489154243774,,,37,,,,,,,,,,,,,,,,,,,,,
1489154316656,,,39,,,,,,,,,,,,,,,,,,,,,
1489154354370,,,77,,,,,,,,,,,,,,,,,,,,,
1489154431546,,,57,,,,,,,,,,,,,,,,,,,,,
1489154431571,,,22,,,,,,,,,,,,,,,,,,,,,
1489154431589,,,65,,,,,,,,,,,,,,,,,,,,,
1489154431609,,,66,,,,,,,,,,,,,,,,,,,,,
1489154431635,,,77,,,,,,,,,,,,,,,,,,,,,
1489154431653,,,66,,,,,,,,,,,,,,,,,,,,,
1489154453218,,,67,,,,,,,,,,,,,,,,,,,,,
1489154646627,,,23,,,,,,,,,,,,,,,,,,,,,
1489154800393,,,46,,,,,,,,,,,,,,,,,,,,,
1489154837675,,,58,,,,,,,,,,,,,,,,,,,,,
1489154895420,,,20,,,,,,,,,,,,,,,,,,,,,
1489154900486,,,42,,,,,,,,,,,,,,,,,,,,,
1489154900631,,,64,,,,,,,,,,,,,,,,,,,,,
1489155295891,,,11,,,,,,,,,,,,,,,,,,,,,
1489155918692,,,49,,,,,,,,,,,,,,,,,,,,,
1489155918712,,,86,,,,,,,,,,,,,,,,,,,,,
1489155976428,,,28,,,,,,,,,,,,,,,,,,,,,
1489156048546,,,41,,,,,,,,,,,,,,,,,,,,,
1489156335463,,,,87,,,,,,,,,,,,,,,,,,,,
1489157005583,,,,90,,,,,,,,,,,,,,,,,,,,
1489157479568,,,62,,,,,,,,,,,,,,,,,,,,,
1489157564629,,,43,,,,,,,,,,,,,,,,,,,,,
1489157804470,,,51,,,,,,,,,,,,,,,,,,,,,
1489157846639,,,9,,,,,,,,,,,,,,,,,,,,,
1489158614607,,,21,,,,,,,,,,,,,,,,,,,,,
1489158662598,,,42,,,,,,,,,,,,,,,,,,,,,
1489159817700,,,,90,,,,,,,,,,,,,,,,,,,,
1489159853403,,,27,,,,,,,,,,,,,,,,,,,,,
1489160186636,,,17,,,,,,,,,,,,,,,,,,,,,
1489160332417,,,21,,,,,,,,,,,,,,,,,,,,,
1489160535662,,,29,,,,,,,,,,,,,,,,,,,,,
1489160536024,,,,80,,,,,,,,,,,,,,,,,,,,
1489161049214,,,25,,,,,,,,,,,,,,,,,,,,,
1489161075651,,,13,,,,,,,,,,,,,,,,,,,,,
1489161149743,,,29,,,,,,,,,,,,,,,,,,,,,
1489161680414,,,25,,,,,,,,,,,,,,,,,,,,,
1489161979712,,,59,,,,,,,,,,,,,,,,,,,,,
1489162026846,,,30,,,,,,,,,,,,,,,,,,,,,
1489162108738,,,83,,,,,,,,,,,,,,,,,,,,,
1489162108763,,,4,,,,,,,,,,,,,,,,,,,,,
1489162108797,,,17,,,,,,,,,,,,,,,,,,,,,
1489162108868,,,78,,,,,,,,,,,,,,,,,,,,,
1489162108906,,,16,,,,,,,,,,,,,,,,,,,,,
1489162181380,,,41,,,,,,,,,,,,,,,,,,,,,
1489162256589,,,41,,,,,,,,,,,,,,,,,,,,,
1489162500114,,,21,,,,,,,,,,,,,,,,,,,,,
1489162500247,,,9,,,,,,,,,,,,,,,,,,,,,
1489162508420,,,46,,,,,,,,,,,,,,,,,,,,,
1489162607891,,,14,,,,,,,,,,,,,,,,,,,,,
1489162630627,,,74,,,,,,,,,,,,,,,,,,,,,
1489162633838,,,74,,,,,,,,,,,,,,,,,,,,,
1489162691729,,,72,,,,,,,,,,,,,,,,,,,,,
1489162800969,,,73,,,,,,,,,,,,,,,,,,,,,
1489162801075,,,106,,,,,,,,,,,,,,,,,,,,,
1489162801225,,,69,,,,,,,,,,,,,,,,,,,,,
1489162820540,,,90,,,,,,,,,,,,,,,,,,,,,
1489162836529,,,17,,,,,,,,,,,,,,,,,,,,,
1489163015653,,,47,,,,,,,,,,,,,,,,,,,,,
